abilene-christian,NULL
buffalo,34,14,20,41.2,2224.0,65.4,51.6,102.3,794,1767,44.9,472,671,70.3,215,620,34.7,51.0,54.5,38.0,50.9,20.7,28.4,1.02,2275,66.9,52.0,1207,35.5,35.9,389,11.4,68.0,818,24.1,101,3.0,64.2,510,15.0,0.97,8.5,188,5.5,23.6,525,15.4,8.2,156,4.6,632,18.6,12
butler,36,27,9,75.0,2344.0,65.1,53.6,106.4,869,1931,45.0,518,744,69.6,239,688,34.7,51.2,54.6,38.5,50.5,20.8,28.7,1.06,2495,69.3,55.0,1320,36.7,36.3,419,11.6,73.7,901,25.0,107,3.0,53.5,465,12.9,0.98,8.8,206,5.7,20.2,474,13.2,4.9,94,2.6,644,17.9,17
cal-poly,32,18,14,56.3,1936.0,60.5,52.8,107.1,719,1696,42.4,409,564,72.5,227,606,37.5,49.1,52.8,33.3,47.4,19.7,32.8,1.07,2074,64.8,52.0,1008,31.5,31.9,336,10.5,72.0,672,21.0,96,3.0,61.3,441,13.8,1.46,9.5,184,5.8,15.6,302,9.4,3.5,55,1.7,549,17.2,5
cal-state-bakersfield,30,14,16,46.7,2063.0,68.8,49.6,98.9,710,1697,41.8,422,603,70.0,199,591,33.7,47.7,51.5,35.5,50.1,20.7,29.3,0.99,2041,68.0,51.3,1021,34.0,31.6,342,11.4,71.0,679,22.6,113,3.8,53.5,380,12.7,0.9,10.7,221,7.4,20.6,424,14.1,3.7,56,1.9,610,20.3,14
cal-state-fullerton,32,14,18,43.8,2245.0,70.2,50.7,109.2,855,1819,47.0,475,627,75.8,266,704,37.8,54.3,57.9,34.5,48.1,19.4,32.6,1.09,2451,76.6,44.9,954,29.8,26.1,271,8.5,63.7,683,21.3,95,3.0,55.2,472,14.8,1.18,11.0,248,7.8,17.9,401,12.5,2.9,52,1.6,595,18.6,21
cal-state-northridge,31,14,17,45.2,2218.0,71.5,54.0,105.2,818,1876,43.6,534,729,73.3,163,485,33.6,47.9,52.5,38.9,56.2,22.9,21.0,1.05,2333,75.3,52.9,1140,36.8,36.5,424,13.7,69.4,716,23.1,87,2.8,57.9,474,15.3,1.12,11.8,262,8.5,19.1,423,13.6,5.3,91,2.9,605,19.5,13
california,33,21,12,63.6,2202.0,66.7,52.1,100.7,833,1875,44.4,418,585,71.5,134,443,30.2,48.0,51.5,31.2,63.0,18.8,18.1,1.01,2218,67.2,50.9,1228,37.2,32.5,361,10.9,69.3,867,26.3,94,2.8,56.2,468,14.2,1.12,8.7,192,5.8,18.9,417,12.6,8.0,154,4.7,549,16.6,13
campbell,33,13,20,39.4,2285.0,69.2,52.0,100.0,855,1921,44.5,439,619,70.9,135,440,30.7,48.0,51.6,32.2,63.0,19.2,17.7,1.0,2284,69.2,48.7,1120,33.9,32.9,381,11.5,64.4,739,22.4,112,3.4,53.9,461,14.0,1.01,10.9,250,7.6,20.0,456,13.8,5.8,110,3.3,619,18.8,15
canisius,34,20,14,58.8,2288.0,67.3,53.0,109.2,857,1923,44.6,472,659,71.6,313,811,38.6,52.7,55.9,34.3,43.5,18.9,37.6,1.09,2499,73.5,50.7,1172,34.5,34.8,400,11.8,66.6,772,22.7,99,2.9,50.4,432,12.7,0.96,8.7,198,5.8,19.7,450,13.2,5.8,111,3.3,578,17.0,14
central-arkansas,30,13,17,43.3,2249.0,75.0,53.0,102.0,856,1967,43.5,368,582,63.2,214,608,35.2,49.0,51.1,29.6,56.0,16.0,28.0,1.02,2294,76.5,48.9,1160,38.7,33.8,416,13.9,63.9,744,24.8,113,3.8,49.4,423,14.1,0.98,10.5,236,7.9,19.2,432,14.4,6.5,120,4.0,626,20.9,20
central-connecticut-state,30,13,17,43.3,2155.0,71.8,49.6,101.4,785,1832,42.8,404,552,73.2,212,602,35.2,48.6,52.2,30.1,52.4,18.5,29.1,1.01,2186,72.9,46.1,1037,34.6,27.4,311,10.4,64.7,726,24.2,131,4.4,48.2,378,12.6,1.0,10.4,225,7.5,17.5,378,12.6,6.9,130,4.3,484,16.1,10
