@relation training_data

@attribute 'Total Games' numeric
@attribute Wins numeric
@attribute Losses numeric
@attribute 'Winning Pct' numeric
@attribute Possessions numeric
@attribute 'Possessions Per 40 minutes' numeric
@attribute 'Floor Pct' numeric
@attribute Efficiency numeric
@attribute 'Field Goals Made' numeric
@attribute 'Field Goal Attempts' numeric
@attribute 'Field Goal Pct' numeric
@attribute 'Free Throws Made' numeric
@attribute 'Free Throw Attempts' numeric
@attribute 'Free Throw Pct' numeric
@attribute '3-pt Field Goals Made' numeric
@attribute '3-pt Field Goal Attempts' numeric
@attribute '3-pt Field Goal Pct' numeric
@attribute 'Effective Field Goal Pct' numeric
@attribute 'True Shooting Pct' numeric
@attribute 'Free Throw Rate' numeric
@attribute 'Field Goal Point Pct' numeric
@attribute 'Free Throw Point Pct' numeric
@attribute '3-pt Field Goal Point Pct' numeric
@attribute 'Points Per Possessions' numeric
@attribute Points numeric
@attribute 'Points Per Game' numeric
@attribute 'Rebound Pct' numeric
@attribute 'Total Rebounds' numeric
@attribute 'Total Rebounds Per Game' numeric
@attribute 'Offensive Reb Pct' numeric
@attribute 'Offensive Rebounds' numeric
@attribute 'Offensive Rebounds Per Game' numeric
@attribute 'Defensive Reb Pct' numeric
@attribute 'Defensive Rebounds' numeric
@attribute 'Defensive Rebounds Per Game' numeric
@attribute 'Team Rebounds' numeric
@attribute 'Team Rebounds Per Game' numeric
@attribute 'Assist Pct' numeric
@attribute Assists numeric
@attribute 'Assists Per Game' numeric
@attribute 'Assist to Turnover' numeric
@attribute 'Steal Pct' numeric
@attribute Steals numeric
@attribute 'Steals Per Game' numeric
@attribute 'Turnover Pct' numeric
@attribute Turnovers numeric
@attribute 'Turnovers Per Game' numeric
@attribute 'Block Pct' numeric
@attribute Blocks numeric
@attribute 'Blocks Per Game' numeric
@attribute Fouls numeric
@attribute 'Fouls Per Game' numeric
@attribute Disqualifications numeric
@attribute Outcome {L,W}

@data
-2,8,-10,32.7,29,5.9,7,4.5,55,39,2.4,141,258,-4.6,-135,-395,-0.3,-2,-1.5,15.2,15.7,5.8,-21.6,0.05,116,9.3,6,153,8.1,6.7,75,3.6,5.3,78,4.5,-6,0,-2.8,12,1.6,0.21,1,22,1.3,-3.2,-55,-1,0.5,2,0.4,19,2,10,W
2,-10,12,-40.1,98,-1.2,-4.1,-6.8,29,134,-2.1,-179,-212,-5.2,102,291,0.7,0.7,-1.5,-17.3,-6.9,-8.8,15.8,-0.07,-19,-5.7,-3.9,-10,-2.8,-4.3,-5,-1,-3.6,-5,-1.8,-20,-1,0,17,-0.5,-0.13,-2.9,-42,-2.1,2,55,1,0,22,0.5,-23,-2.1,-14,L
0,0,0,0,38,3.7,0.9,4,1,5,0,93,157,-2.1,-32,-105,0.6,-1.1,0.7,9.8,0.6,3.5,-6.7,0.04,115,3.9,2.3,57,2,-1.4,-5,-0.1,6.1,62,2.1,16,0.5,-18.7,-130,-4.4,-0.24,0.5,13,0.5,-2.8,-46,-1.6,-5.3,-87,-3,-29,-1,4,L
1,-3,4,-11.4,80,0.5,-0.1,-7.8,-2,121,-3.2,52,99,-2.6,-119,-257,-6.8,-7.2,-6.4,3.7,14.1,3.3,-17.5,-0.08,-71,-4.7,1.4,117,2.8,-0.3,42,1.1,3.2,75,1.8,9,0.2,-13.8,-97,-3.7,-0.16,-0.4,-1,-0.2,-3,-41,-1.8,-1,-14,-0.6,15,-0.1,1,W
0,-3,3,-10.4,-27,-0.9,-1.5,-2,-18,-127,2.6,45,57,1.2,-74,-224,0.4,0.8,1.2,6.5,7.5,2.9,-10.5,-0.02,-65,-2.3,0.3,-54,-1.8,-4.4,-71,-2.4,5,17,0.6,-12,-0.4,-3.3,-33,-1.1,-0.1,-0.9,-19,-0.6,0.6,6,0.2,-3.6,-65,-2.3,48,1.6,6,W
0,6,-6,20.7,60,2.1,1.8,5.2,38,57,0.8,113,128,4.4,-26,-171,5.8,-0.2,0.9,6.8,2.5,4,-6.6,0.05,163,5.6,1.9,10,0.4,-0.5,-4,-0.1,4.4,14,0.5,-9,-0.3,-9.2,-45,-1.5,0.06,0.6,18,0.7,-3.7,-60,-2.1,-5.2,-88,-3,34,1.1,8,W
0,0,0,0,-38,-3.7,-0.9,-4,-1,-5,0,-93,-157,2.1,32,105,-0.6,1.1,-0.7,-9.8,-0.6,-3.5,6.7,-0.04,-115,-3.9,-2.3,-57,-2,1.4,5,0.1,-6.1,-62,-2.1,-16,-0.5,18.7,130,4.4,0.24,-0.5,-13,-0.5,2.8,46,1.6,5.3,87,3,29,1,-4,W
1,-3,4,-12.2,7,-2.1,-1.8,-7.1,12,53,-0.8,-161,-200,-3.8,11,80,-2.5,-0.7,-2.1,-14.1,2.9,-6.7,3.9,-0.07,-126,-6.9,-0.9,-26,-2.1,0.3,14,0.1,-2.1,-40,-2.2,-1,-0.1,2.5,24,0.3,-0.13,0,1,-0.2,3.3,63,1.8,2.9,46,1.5,27,0.4,-9,L
2,3,-1,8.1,219,3.3,1.2,4.2,112,208,1.5,-31,-40,-0.8,106,291,1.6,4.1,2.9,-7.4,-7.6,-4.8,12.4,0.04,299,6.1,0.3,104,1.4,1.9,51,1,-1.3,53,0.3,-5,-0.4,2.8,83,2,0.03,1.5,46,1.2,1.5,70,1.6,1.6,42,1.2,35,0,2,L
2,-2,4,-10.5,101,-1.1,-2.1,-4.5,-6,108,-3.6,-48,-28,-5.8,86,312,-4.9,-1.3,-2.2,-4.1,-10.1,-2.7,12.9,-0.04,26,-4,-1.3,92,0.9,1,52,1.1,-3.7,40,-0.1,1,-0.2,3.6,22,-0.3,-0.11,0.5,19,0.2,2,56,1.1,2.1,44,1.3,50,0.6,-4,W
1,-4,5,-14.7,204,4.7,-1.5,-3.3,66,126,0.6,82,80,5,-72,-240,2,-2,-0.9,2.5,10,2.8,-12.8,-0.03,142,2.4,-2,-20,-1.7,-4.5,-31,-1.4,0.6,11,-0.4,16,0.4,-5.4,-2,-0.5,-0.02,0.2,23,0.6,-1.8,5,-0.3,-5.1,-82,-2.9,66,1.6,4,L
1,-1,2,-4.7,67,0.1,4.2,3.6,65,77,1.9,88,109,2.5,-78,-252,1.6,-0.8,0,5.2,10.5,3.1,-13.7,0.04,140,2.4,6.7,166,4.5,6.5,67,1.9,7,99,2.6,6,0.1,-7.8,-21,-1.1,-0.09,-2.6,-44,-1.6,-0.1,12,0,-1.9,-30,-1.2,9,-0.3,1,W
2,-5,7,-21.6,-233,-13.5,-5.5,-9.9,-158,-338,-0.5,-127,-164,-2.5,-8,-41,0.7,0.6,0,-3.3,-3.8,-2.2,6,-0.1,-451,-21.7,-1.8,-191,-9.5,-2.6,-88,-4.1,-1.1,-103,-5.4,-28,-1.2,16.1,44,0.5,-0.2,-0.4,-31,-1.7,6.8,95,2.5,-1.5,-46,-2,13,-0.8,-4,W
0,-6,6,-20.7,-119,-4.1,-4.7,-7.7,-96,-86,-3.5,-161,-216,-2.2,75,232,-0.8,-0.9,-1.8,-11.4,-9.5,-5.1,14.7,-0.08,-278,-9.5,-3.3,-97,-3.4,-1.1,-17,-0.6,-5.6,-80,-2.8,-10,-0.3,12.1,39,1.3,-0.05,-0.6,-23,-0.8,3.8,52,1.8,1.3,20,0.7,-36,-1.2,-1,W
0,4,-4,13.8,119,1.8,2.7,1.6,45,60,1.2,160,228,0.8,-94,-269,-0.6,-2,-0.7,12.8,9.7,6.3,-16.1,0.02,156,5.3,3.4,80,2.8,1.2,27,1,5.6,53,1.8,13,0.4,0.4,30,1.1,0.16,1.7,46,1.6,-2.6,-27,-0.9,-2.9,-50,-1.7,25,0.8,6,W
2,0,2,-3,-9,-5.2,-4.5,-14,-60,-59,-2.1,-123,-138,-4.8,-32,18,-5.4,-2.8,-3.6,-7.3,3.2,-3.4,0.4,-0.14,-275,-15.2,-4.5,-58,-4.6,-0.8,-7,-1.1,-8.3,-51,-3.5,-13,-0.7,7.8,23,-0.3,-0.29,0,0,-0.5,5.4,99,2.7,3,55,1.7,29,-0.2,-1,W
1,-4,5,-15.7,-71,-4.9,-1.6,-0.8,-17,-20,-0.5,-122,-160,-2.2,67,213,-1.1,1.6,0.4,-9.6,-6.2,-5.2,11.5,-0.01,-89,-5.6,-4.4,-129,-5.8,-3.3,-38,-1.8,-5.5,-91,-4,-21,-0.9,16.8,110,3.4,0.33,0.3,-1,-0.3,-0.4,-23,-1.3,3.6,61,2,-45,-2.2,-10,L
-1,3,-4,12.2,81,5.3,2,4.2,15,18,0.5,198,225,6.5,-62,-197,1,-1.5,0.8,13.7,3.6,8,-11.7,0.04,166,8.3,2.9,109,5.1,3.3,28,1.4,2.5,81,3.7,-9,-0.2,-10.4,-65,-1.8,-0.14,-0.2,4,0.4,-1.5,-12,0.1,1.7,31,1.3,24,1.5,7,W
-2,3,-5,14.2,-21,4.1,-0.7,1.8,-33,-78,0.1,104,129,2.8,-27,-155,4.5,-0.4,0.8,10.1,-0.9,5.1,-4.4,0.02,11,5.4,1.2,-63,0.1,-2.5,-38,-0.6,4.9,-25,0.7,12,0.7,-12.2,-101,-2.6,-0.18,-0.7,-15,-0.1,-1.7,-35,-0.3,-3,-59,-1.8,32,2.5,7,W
0,6,-6,20.7,0,-2.4,3.1,2.8,18,69,-0.8,-10,-19,0.6,81,258,-1.4,1.5,-0.3,-2.6,-7.9,-0.9,11.7,0.03,54,1.9,2.4,77,2.6,8.2,93,3.2,-3.5,-16,-0.5,11,0.4,10.3,81,2.7,0.13,2.8,52,1.8,1.8,34,1.2,3.6,56,1.9,80,2.8,-4,W
-1,4,-5,14.7,-204,-4.7,1.5,3.3,-66,-126,-0.6,-82,-80,-5,72,240,-2,2,0.9,-2.5,-10,-2.8,12.8,0.03,-142,-2.4,2,20,1.7,4.5,31,1.4,-0.6,-11,0.4,-16,-0.4,5.4,2,0.5,0.02,-0.2,-23,-0.6,1.8,-5,0.3,5.1,82,2.9,-66,-1.6,-4,L
-2,5,-7,21.6,233,13.5,5.5,9.9,158,338,0.5,127,164,2.5,8,41,-0.7,-0.6,0,3.3,3.8,2.2,-6,0.1,451,21.7,1.8,191,9.5,2.6,88,4.1,1.1,103,5.4,28,1.2,-16.1,-44,-0.5,0.2,0.4,31,1.7,-6.8,-95,-2.5,1.5,46,2,-13,0.8,4,W
-1,1,-2,4.7,-67,-0.1,-4.2,-3.6,-65,-77,-1.9,-88,-109,-2.5,78,252,-1.6,0.8,0,-5.2,-10.5,-3.1,13.7,-0.04,-140,-2.4,-6.7,-166,-4.5,-6.5,-67,-1.9,-7,-99,-2.6,-6,-0.1,7.8,21,1.1,0.09,2.6,44,1.6,0.1,-12,0,1.9,30,1.2,-9,0.3,-1,L
0,6,-6,20.7,119,4.1,4.7,7.7,96,86,3.5,161,216,2.2,-75,-232,0.8,0.9,1.8,11.4,9.5,5.1,-14.7,0.08,278,9.5,3.3,97,3.4,1.1,17,0.6,5.6,80,2.8,10,0.3,-12.1,-39,-1.3,0.05,0.6,23,0.8,-3.8,-52,-1.8,-1.3,-20,-0.7,36,1.2,1,W
-2,2,-4,10.5,-101,1.1,2.1,4.5,6,-108,3.6,48,28,5.8,-86,-312,4.9,1.3,2.2,4.1,10.1,2.7,-12.9,0.04,-26,4,1.3,-92,-0.9,-1,-52,-1.1,3.7,-40,0.1,-1,0.2,-3.6,-22,0.3,0.11,-0.5,-19,-0.2,-2,-56,-1.1,-2.1,-44,-1.3,-50,-0.6,4,W
2,8,-6,24.6,174,1.1,-1.8,-7,19,118,-2,86,135,-1.5,-65,-85,-5.1,-4.4,-3.6,5.2,6.2,3.3,-9.4,-0.07,59,-3.7,-3.5,62,-0.4,-3,10,-0.5,-4,52,0,10,0.1,-12.5,-88,-4.1,-0.31,-1.4,-12,-0.9,-1.2,1,-0.7,0.5,20,0.5,67,1.1,8,L
-3,3,-6,14.4,-71,4.7,4.6,21.8,62,-62,5.3,71,39,7.4,151,239,12.2,10,10,3.6,-17.3,0.1,17.1,0.22,346,19.9,3.1,-59,1.8,1.1,-35,0,5.1,-24,1.7,4,0.5,6,74,4,0.45,0.4,1,0.7,-2.4,-58,-0.9,-2,-41,-1.1,-44,0.3,0,L
0,10,-10,37.1,-85,-3.2,-0.5,-5.5,-73,-149,-0.3,63,89,-0.2,-118,-245,-4.7,-3.4,-2.1,9.7,8.7,5.1,-13.7,-0.06,-201,-7.5,-0.2,28,1,0.1,-26,-1,-0.6,54,2,-10,-0.4,7.9,16,0.5,0.12,-2.2,-47,-1.7,0.1,-12,-0.4,3.5,59,2.2,-27,-1,2,W
0,6,-6,22.3,-104,-3.9,2.5,-3.6,-56,-125,0.1,-6,55,-6.8,-70,-186,0.7,-1.5,-2,6.7,5.3,1.6,-6.8,-0.04,-188,-7,3,56,2.1,8.6,63,2.3,-2.7,-7,-0.3,0,0,8.3,29,1,-0.14,-2,-45,-1.7,4,55,2.1,4.6,73,2.7,-11,-0.4,-1,W
-2,-8,6,-24.6,-174,-1.1,1.8,7,-19,-118,2,-86,-135,1.5,65,85,5.1,4.4,3.6,-5.2,-6.2,-3.3,9.4,0.07,-59,3.7,3.5,-62,0.4,3,-10,0.5,4,-52,0,-10,-0.1,12.5,88,4.1,0.31,1.4,12,0.9,1.2,-1,0.7,-0.5,-20,-0.5,-67,-1.1,-8,L
0,-1,1,-3.7,-128,-4.8,-3.9,-13.7,-127,-229,-1.5,-15,10,-3.5,-125,-247,-6,-4.6,-4,6.7,9,3.5,-12.4,-0.14,-394,-14.6,-3.8,-121,-4.5,-1.9,-48,-1.8,-5.7,-73,-2.7,-5,-0.2,-4.1,-92,-3.5,-0.44,1,6,0.2,3.2,37,1.4,3.4,46,1.7,26,1,8,W
2,5,-3,14.2,53,-0.6,-2.7,-8.2,-51,29,-3.8,-9,0,-1.4,-65,-112,-3.5,-5.9,-3.3,-0.6,3.3,0.5,-7.4,-0.08,-98,-9.1,-1.2,-3,-2.7,2.2,47,0.8,-4.6,-50,-3.5,13,0.2,-2.7,-46,-2.6,-0.38,1.8,41,1,2.8,62,1.4,3.9,55,1.7,127,3.1,7,W
-2,-6,4,-20.4,-33,4.3,-5.4,-18.9,-89,-127,-2,-102,-46,-12.1,-111,-245,-3.1,-5,-6.1,0.1,11.5,-1.3,-10.1,-0.19,-391,-9.1,-6.9,-168,-3.7,-3.9,-42,-0.7,-9.9,-126,-3,-17,-0.4,-4.9,-79,-2,-0.5,2.1,37,2,4.4,76,3.9,2.4,33,1.6,62,3.9,5,L
0,4,-4,14.9,-90,-3.3,-2.5,-11.5,-91,-209,0.4,2,8,-0.6,-135,-319,-2.4,-3.1,-2.3,6,11.6,3.4,-14.9,-0.12,-315,-11.7,-2.7,-44,-1.6,2.2,-22,-0.8,-7.6,-22,-0.8,-8,-0.3,-6.1,-88,-3.3,-0.56,-0.6,-18,-0.7,5.8,90,3.4,4.6,72,2.7,17,0.6,10,W
-1,-4,3,-12.7,-62,0.3,2.9,13.2,43,39,1.6,1,-22,2.6,99,195,4.3,4.4,4,-2.3,-9.4,-1.8,11.1,0.13,186,9.6,0.1,-71,-1.2,-2.5,-31,-0.7,2.8,-40,-0.5,-8,-0.2,9,87,3.7,0.62,0.3,-1,0.2,-5.8,-122,-4,0.6,6,0.3,-74,-2,-9,W
0,3,-3,11.2,-30,-1.1,-5.2,-12.2,-93,-137,-2,-19,-9,-2,-59,-137,-0.9,-3.2,-2.8,2.8,2.3,1.7,-4,-0.12,-264,-9.8,-3.3,-121,-4.5,-3.3,-45,-1.7,-3.4,-76,-2.8,-1,0,-4.4,-78,-2.9,-0.47,-0.7,-15,-0.6,3.7,64,2.4,0,-4,-0.1,61,2.3,6,W
-2,6,-8,23.7,9,2.8,7.6,16.8,78,128,1.3,113,119,5.4,113,240,4,4.3,3.3,4.7,-11.1,2.5,11.3,0.17,329,17.1,6.9,135,7.2,9,100,4.3,4.8,35,3,24,1.1,2.5,58,3,0.42,2.8,52,2.3,-3.6,-65,-1.5,0.6,1,0.2,51,3,-3,W
-1,-3,2,-9.2,-72,-0.1,2.5,9.8,45,41,1.6,-75,-87,-1.7,94,179,4.4,4.3,2.8,-6.4,-6.8,-4.6,11.3,0.1,109,6.9,1.6,-51,-0.5,-2.5,-21,-0.3,5.8,-30,-0.2,22,0.9,2.6,42,2.1,0.43,0.2,-4,0.1,-3.9,-87,-2.8,-4.7,-86,-3,-53,-1.3,-6,L
2,4,-2,10.8,110,-3.4,-1.8,-12.4,-15,1,-0.9,37,90,-4,-126,-251,-6,-4.8,-4.3,5.5,12.9,2.9,-15.7,-0.12,-119,-9.9,-1.1,22,-1.8,0.4,20,-0.1,-2.7,2,-1.7,0,-0.3,8.2,53,0.8,-0.13,1.7,46,1.1,2.8,72,1.8,0.1,5,0,54,0.6,5,L
-3,4,-7,17.7,-195,0.5,6,17.3,-6,-67,1.5,41,58,-0.2,104,222,3.4,4.8,4.5,4.8,-13.2,0.6,12.4,0.17,133,12.8,6.5,78,6.3,5.3,38,2.5,7.7,40,3.9,-3,0.3,-2.4,-21,0.8,0.31,-0.2,-23,-0.1,-3.6,-104,-2.4,2.1,27,1.2,-95,-1.4,-3,L
2,0,2,-3,-9,-5.2,-4.5,-14,-60,-59,-2.1,-123,-138,-4.8,-32,18,-5.4,-2.8,-3.6,-7.3,3.2,-3.4,0.4,-0.14,-275,-15.2,-4.5,-58,-4.6,-0.8,-7,-1.1,-8.3,-51,-3.5,-13,-0.7,7.8,23,-0.3,-0.29,0,0,-0.5,5.4,99,2.7,3,55,1.7,29,-0.2,-1,W
-3,1,-4,7.7,-58,5.1,0.3,10.4,-5,-18,0.2,35,29,2.3,110,234,3.8,3.6,3.6,2.1,-13.7,0.3,13.3,0.1,135,12.8,-2.2,-108,0.1,-5.7,-60,-0.8,1.3,-48,0.9,7,0.6,0,-2,1.4,0.38,2.6,44,2.1,-5.3,-111,-2.7,-1.1,-25,-0.5,-38,0.5,0,W
-2,-6,4,-17.7,-110,1.1,-0.2,6.3,-36,-27,-1.4,-38,-78,2.6,107,214,4.6,1.9,1.8,-4.1,-12.7,-1.7,14.3,0.06,-3,5.7,1.2,-39,1.2,-0.3,-10,0.5,2.7,-29,0.7,3,0.4,4.3,16,1.6,0.24,-0.6,-23,-0.3,-1.6,-47,-0.9,-1.7,-35,-1,-65,-1,0,L
0,5,-5,18.6,224,8.3,1,-4.1,98,279,-1.6,4,26,-2.3,-24,59,-6.1,-3.4,-3.6,-4,7,-1.2,-5.6,-0.04,176,6.5,-2.7,133,4.9,1.8,81,3,-7.2,52,1.9,15,0.5,-8.3,-21,-0.8,-0.09,0.4,31,1.2,-1.4,4,0.2,4.5,101,3.7,16,0.6,3,W
0,-3,3,-11.2,30,1.1,5.2,12.2,93,137,2,19,9,2,59,137,0.9,3.2,2.8,-2.8,-2.3,-1.7,4,0.12,264,9.8,3.3,121,4.5,3.3,45,1.7,3.4,76,2.8,1,0,4.4,78,2.9,0.47,0.7,15,0.6,-3.7,-64,-2.4,0,4,0.1,-61,-2.3,-6,W
0,2,-2,7.5,-110,-4.1,-2.4,-9.5,-54,-167,1.5,-75,-110,1,-118,-294,-0.5,-1.5,-1.4,-3.2,13.3,-0.7,-12.5,-0.1,-301,-11.2,-3.2,-150,-5.5,-1.8,-59,-2.2,-4.6,-91,-3.4,-14,-0.5,4.2,1,0,-0.18,-0.5,-19,-0.7,3.4,43,1.6,0.9,11,0.4,-21,-0.8,3,W
1,3,-2,9.2,72,0.1,-2.5,-9.8,-45,-41,-1.6,75,87,1.7,-94,-179,-4.4,-4.3,-2.8,6.4,6.8,4.6,-11.3,-0.1,-109,-6.9,-1.6,51,0.5,2.5,21,0.3,-5.8,30,0.2,-22,-0.9,-2.6,-42,-2.1,-0.43,-0.2,4,-0.1,3.9,87,2.8,4.7,86,3,53,1.3,6,W
2,-6,8,-23.7,-9,-2.8,-7.6,-16.8,-78,-128,-1.3,-113,-119,-5.4,-113,-240,-4,-4.3,-3.3,-4.7,11.1,-2.5,-11.3,-0.17,-329,-17.1,-6.9,-135,-7.2,-9,-100,-4.3,-4.8,-35,-3,-24,-1.1,-2.5,-58,-3,-0.42,-2.8,-52,-2.3,3.6,65,1.5,-0.6,-1,-0.2,-51,-3,3,L
-2,-4,2,-10.8,-110,3.4,1.8,12.4,15,-1,0.9,-37,-90,4,126,251,6,4.8,4.3,-5.5,-12.9,-2.9,15.7,0.12,119,9.9,1.1,-22,1.8,-0.4,-20,0.1,2.7,-2,1.7,0,0.3,-8.2,-53,-0.8,0.13,-1.7,-46,-1.1,-2.8,-72,-1.8,-0.1,-5,0,-54,-0.6,-5,L
1,4,-3,12.7,62,-0.3,-2.9,-13.2,-43,-39,-1.6,-1,22,-2.6,-99,-195,-4.3,-4.4,-4,2.3,9.4,1.8,-11.1,-0.13,-186,-9.6,-0.1,71,1.2,2.5,31,0.7,-2.8,40,0.5,8,0.2,-9,-87,-3.7,-0.62,-0.3,1,-0.2,5.8,122,4,-0.6,-6,-0.3,74,2,9,W
-1,1,-2,5.9,-162,-3.4,-0.2,-2.3,-82,-131,-1.6,-61,-31,-6.6,13,58,-1.3,-0.7,-1.6,1.4,-4.3,-0.8,5.2,-0.03,-212,-5.2,-0.5,-135,-3.6,1,-12,0,-2,-123,-3.6,-26,-0.9,4.9,-4,0.3,0.06,0.8,-1,0.2,-0.2,-37,-0.8,3.1,40,1.6,-77,-2.1,-7,W
1,0,1,-2.2,60,-0.4,-0.3,-3.1,23,-26,2.1,-1,0,-0.1,-41,-94,-1.3,1,0.8,0.6,6.2,-0.1,-6.1,-0.03,4,-2.5,4.7,107,2.5,2.6,11,0,6.7,96,2.6,-3,-0.2,-7.8,-44,-2.1,-0.39,-1.7,-26,-1.2,4.7,102,3.2,-5.6,-86,-3.3,41,0.8,6,L
1,2,-1,5,-39,-3.8,0.5,4.4,2,-3,0.2,12,-24,4.7,27,78,-0.1,1,1.5,-1.4,-3.5,0.1,3.4,0.04,43,-1.1,-1,-63,-3.5,-1.8,-27,-1.4,-0.1,-36,-2.1,-3,-0.3,13.7,99,3.1,0.41,2.2,39,1.1,-2.8,-61,-2.6,3.4,53,1.7,-2,-0.8,-1,W
-1,0,-1,1.9,-13,2,1.3,3.5,11,-36,1.6,37,46,0.9,-3,-54,2.9,1.7,1.9,3.7,0,1.2,-1.2,0.04,56,4.5,0.4,9,1.6,1.9,9,0.8,-1.2,0,0.9,5,0.4,-8.5,-55,-1.5,-0.19,0.6,10,0.6,1.3,23,1.3,-4.8,-76,-2.5,-14,0.2,7,W
0,-2,2,-7.2,-100,-3.6,-2.4,-5.7,-67,-68,-2.2,-73,-122,1.6,-14,-30,-0.6,-2.4,-2.1,-5.7,0.5,-1.1,0.6,-0.05,-221,-7.8,1.2,44,1.6,-0.3,-7,-0.2,2.7,51,1.8,30,1.1,-6.6,-80,-2.9,-0.24,-1.2,-35,-1.3,2,20,0.7,-2.2,-38,-1.3,-21,-0.8,7,L
-1,1,-2,5.9,-331,-9.7,0.2,-1.3,-129,-200,-2.8,-73,-132,3.8,-37,-52,-4.1,-3.4,-2.6,-3.8,0.5,0.4,-0.9,-0.01,-368,-11,-0.2,-111,-2.7,0.8,-31,-0.7,-1.2,-80,-2,-31,-1.1,4.3,-30,-0.7,0.16,-1.3,-52,-1.7,-2.3,-107,-3.4,6.2,81,3.1,-134,-4.2,-7,W
-1,-1,0,-1.5,9,0.3,-0.2,-5,8,-68,2.2,8,22,-1.2,-34,-83,-0.8,1.5,-0.7,2.9,6.1,1.3,-3.7,-0.05,-88,-0.5,1.1,74,3.9,0.3,-16,-0.1,1.8,90,4,-5,0,-6.3,-41,-1.1,-0.24,-2.1,-40,-1.2,3,60,2.6,-4.5,-61,-2,-53,-1.1,2,W
0,-7,7,-25,-57,-2,-2.5,-10.8,-72,-9,-4.2,-87,-90,-4.5,-34,-14,-5.9,-5.3,-5.6,-5.4,3.5,-1.7,-1.8,-0.11,-265,-9.5,-1.8,-58,-2.1,0.6,26,0.9,-4.2,-84,-3,-3,-0.2,11.8,45,1.6,0.07,-1.1,-27,-1,1.6,19,0.7,1.3,19,0.7,-25,-0.9,-9,W
-1,-7,6,-23.8,-42,1,-2.9,-5.6,-7,6,-0.6,-106,-159,1,-32,-67,-2,-1.6,-2.1,-10,6.8,-3.9,-2.9,-0.06,-152,-3,-5.6,-160,-4.5,-5.8,-65,-2,-5.3,-95,-2.5,-4,-0.1,6.4,42,2,0.17,0.5,6,0.5,-1.2,-32,-0.6,3.1,53,2,-67,-1.7,-3,L
0,7,-7,25,57,2,2.5,10.8,72,9,4.2,87,90,4.5,34,14,5.9,5.3,5.6,5.4,-3.5,1.7,1.8,0.11,265,9.5,1.8,58,2.1,-0.6,-26,-0.9,4.2,84,3,3,0.2,-11.8,-45,-1.6,-0.07,1.1,27,1,-1.6,-19,-0.7,-1.3,-19,-0.7,25,0.9,9,L
1,7,-6,23.8,42,-1,2.9,5.6,7,-6,0.6,106,159,-1,32,67,2,1.6,2.1,10,-6.8,3.9,2.9,0.06,152,3,5.6,160,4.5,5.8,65,2,5.3,95,2.5,4,0.1,-6.4,-42,-2,-0.17,-0.5,-6,-0.5,1.2,32,0.6,-3.1,-53,-2,67,1.7,3,W
-1,-4,3,-12.7,-62,0.3,2.9,13.2,43,39,1.6,1,-22,2.6,99,195,4.3,4.4,4,-2.3,-9.4,-1.8,11.1,0.13,186,9.6,0.1,-71,-1.2,-2.5,-31,-0.7,2.8,-40,-0.5,-8,-0.2,9,87,3.7,0.62,0.3,-1,0.2,-5.8,-122,-4,0.6,6,0.3,-74,-2,-9,W
1,0,1,-1.9,48,-3.1,1.1,0.8,28,40,0.7,38,68,-1.4,-27,-56,-1.7,-0.4,-0.3,3.2,3.5,1.1,-4.6,0.01,67,-0.3,-1,-49,-3,-2.1,-11,-0.8,0.1,-38,-2.2,-8,-0.5,17.2,140,4.5,0.49,2,45,1.3,-3,-50,-2.2,0.7,11,0.3,-20,-1.4,-4,L
0,1,-1,3.5,-10,-0.4,-0.4,-3.4,2,2,0,-76,-65,-4.3,-5,-16,0.1,-0.1,-1.2,-4.1,2.6,-2.8,0.2,-0.03,-77,-2.7,1.5,20,0.7,0,10,0.4,3,10,0.3,30,1.1,-6.4,-45,-1.6,-0.19,-0.1,-3,-0.1,1.9,35,1.2,-5.3,-92,-3.3,21,0.7,3,W
1,1,0,1.5,92,0.8,2.3,-1,50,98,0.4,18,31,-0.6,-40,-58,-3.4,-1.2,-1.2,-0.5,7.1,0.1,-7.1,-0.01,78,0.2,3.2,192,5.7,5.8,76,2.4,0.6,116,3.3,9,0.2,-4.6,-9,-0.8,-0.15,0.4,16,0.4,2.1,58,1.6,-0.6,-2,-0.2,13,-0.3,3,L
1,-10,11,-36.4,-71,-2.5,-4.7,-3.6,-35,-89,0.3,-112,-141,-2.8,-14,-45,0.3,0.1,0.7,-7,1.7,-4.3,-0.2,-0.04,-143,-7.5,-6.8,-206,-8.4,-11.5,-131,-5,-2,-75,-3.5,-32,-1.3,6.5,29,0.7,0.2,-2.5,-53,-2.1,-2.2,-57,-2.5,0,5,0.1,-125,-5,-6,L
1,2,-1,5,48,-0.8,3.1,6.9,79,66,3,39,56,0,-8,-19,-0.3,2.5,2.2,1.8,3.3,-0.1,-3.2,0.07,189,3.9,-1.1,-32,-2.4,-2.2,-21,-1.2,0.1,-11,-1.2,-11,-0.6,4.7,71,2.1,0.38,0.9,22,0.5,-4.2,-75,-3.1,2.3,41,1.3,-9,-1,-9,L
