Total Games,Wins,Losses,Winning Pct,Possessions,Possessions Per 40 minutes,Floor Pct,Efficiency,Field Goals Made,Field Goal Attempts,Field Goal Pct,Free Throws Made,Free Throw Attempts,Free Throw Pct,3-pt Field Goals Made,3-pt Field Goal Attempts,3-pt Field Goal Pct,Effective Field Goal Pct,True Shooting Pct,Free Throw Rate,Field Goal Point Pct,Free Throw Point Pct,3-pt Field Goal Point Pct,Points Per Possessions,Points,Points Per Game,Rebound Pct,Total Rebounds,Total Rebounds Per Game,Offensive Reb Pct,Offensive Rebounds,Offensive Rebounds Per Game,Defensive Reb Pct,Defensive Rebounds,Defensive Rebounds Per Game,Team Rebounds,Team Rebounds Per Game,Assist Pct,Assists,Assists Per Game,Assist to Turnover,Steal Pct,Steals,Steals Per Game,Turnover Pct,Turnovers,Turnovers Per Game,Block Pct,Blocks,Blocks Per Game,Fouls,Fouls Per Game,Disqualifications,Outcome
2.0,4.0,-2.0,11.0,134.0,-0.1,2.7,-2.7,47.0,194.0,-2.8,17.0,87.0,-7.3,-13.0,39.0,-5.9,-4.0,-4.5,0.6,3.6,-0.2,-3.3,-0.03,98.0,-1.8,2.9,314.0,9.4,6.1,113.0,3.5,-0.3,201.0,5.9,9.0,0.0,-1.6,14.0,-0.5,-0.01,-1.7,-18.0,-1.2,-0.4,14.0,-0.3,7.0,130.0,4.7,-72.0,-4.1,-14.0,W
-4.0,4.0,-8.0,21.0,-180.0,3.1,2.6,6.9,-44.0,-96.0,0.1,29.0,14.0,3.6,-10.0,-67.0,3.1,0.1,1.0,3.6,-1.7,2.3,-0.6,0.07,-69.0,7.7,0.1,-135.0,-0.5,0.4,-18.0,0.6,-0.2,-117.0,-1.1,12.0,0.9,-3.0,-44.0,0.4,0.23,0.7,-5.0,0.7,-4.4,-111.0,-2.3,-0.9,-21.0,-0.4,-75.0,0.1,4.0,W
-3.0,2.0,-5.0,12.7,-264.0,-2.2,1.2,3.5,-91.0,-178.0,-0.5,6.0,-32.0,5.1,-44.0,-113.0,-0.3,-1.2,0.0,2.5,1.0,2.6,-3.6,0.04,-220.0,0.0,0.1,-110.0,-0.7,-1.0,-40.0,-0.5,1.2,-70.0,-0.2,5.0,0.6,-2.1,-64.0,-0.8,0.19,-0.3,-32.0,-0.5,-3.6,-113.0,-2.9,-2.0,-40.0,-1.2,-65.0,-0.3,3.0,W
-2.0,5.0,-7.0,22.4,-188.0,-1.9,4.3,5.8,-27.0,-129.0,2.3,14.0,-2.0,2.8,-56.0,-178.0,1.8,0.9,1.5,3.3,5.6,1.8,-7.4,0.06,-96.0,1.8,3.0,-19.0,1.5,4.2,10.0,1.0,1.8,-29.0,0.5,23.0,1.1,3.5,9.0,1.4,0.22,1.8,15.0,1.0,-1.1,-51.0,-1.1,-0.5,-15.0,-0.4,-42.0,-0.1,0.0,W
2.0,5.0,-3.0,14.7,136.0,0.0,3.2,6.6,90.0,204.0,-0.4,34.0,23.0,3.0,54.0,122.0,1.5,0.6,0.7,-3.7,-3.2,-1.1,4.4,0.06,268.0,4.5,5.9,162.0,3.8,5.7,70.0,1.9,6.2,92.0,1.8,-16.0,-0.9,-8.1,-11.0,-1.5,0.02,-0.1,12.0,0.0,-2.0,-14.0,-1.3,0.0,4.0,0.0,34.0,-0.2,-8.0,W
-3.0,-2.0,-1.0,-1.6,-267.0,-2.3,-1.4,-0.9,-103.0,-259.0,1.1,-89.0,-112.0,-1.2,-14.0,-10.0,-2.3,1.6,1.1,-0.5,-0.8,-1.0,1.8,-0.01,-309.0,-3.2,-2.9,-249.0,-5.6,-4.4,-85.0,-2.1,-1.4,-164.0,-3.6,7.0,0.6,-4.3,-87.0,-1.6,-0.09,0.6,-15.0,0.2,-0.1,-46.0,-0.5,-3.9,-71.0,-2.3,-75.0,-0.6,1.0,L
-3.0,1.0,-4.0,9.1,-218.0,-0.6,-1.0,2.2,-62.0,-211.0,2.3,-62.0,-128.0,4.6,-11.0,-74.0,3.3,2.8,2.9,-2.8,0.0,-1.0,0.9,0.02,-197.0,0.8,-2.0,-210.0,-4.3,-4.4,-86.0,-2.1,0.4,-124.0,-2.1,-15.0,-0.1,8.5,26.0,2.4,0.21,3.1,38.0,2.0,0.1,-33.0,0.0,0.4,-4.0,0.1,-93.0,-1.3,-3.0,L
-1.0,2.0,-3.0,10.5,-109.0,-1.8,-0.4,2.6,-68.0,-181.0,1.3,50.0,63.0,0.7,8.0,3.0,1.5,2.6,3.1,11.4,-6.4,3.8,2.6,0.02,-78.0,-0.2,1.8,69.0,4.2,0.4,-26.0,-0.7,3.2,95.0,4.9,-39.0,-1.5,1.5,-28.0,-0.6,-0.15,-3.2,-60.0,-2.3,2.0,13.0,1.1,3.4,49.0,2.1,-56.0,-1.5,-12.0,W
0.0,0.0,0.0,0.0,-69.0,-2.8,-0.7,-2.0,-32.0,-54.0,-0.6,-32.0,-50.0,0.8,-11.0,-27.0,-0.3,-0.7,-0.7,-2.2,0.8,-0.5,-0.3,-0.02,-107.0,-4.3,1.0,25.0,1.0,1.2,-3.0,-0.1,0.9,28.0,1.1,-33.0,-1.4,2.3,-3.0,-0.2,-0.05,-1.0,-21.0,-0.9,1.3,8.0,0.4,-0.7,-11.0,-0.4,43.0,1.8,2.0,L
2.0,-2.0,4.0,-11.3,77.0,-2.2,-0.7,-5.4,15.0,74.0,-1.4,-19.0,-24.0,-0.3,-22.0,-26.0,-3.1,-2.5,-2.5,-3.7,4.4,-0.9,-3.5,-0.06,-11.0,-5.8,3.2,112.0,1.9,3.8,47.0,1.1,2.7,65.0,0.8,-17.0,-0.9,-10.3,-59.0,-3.2,-0.4,0.2,12.0,0.0,3.0,65.0,1.6,3.9,59.0,2.0,-22.0,-2.2,-10.0,W
0.0,12.0,-12.0,48.0,58.0,2.4,8.6,19.1,132.0,108.0,6.5,64.0,69.0,3.0,45.0,76.0,4.7,7.8,7.3,2.1,-1.3,-1.1,2.5,0.19,373.0,14.9,3.8,60.0,2.4,4.2,28.0,1.1,3.4,32.0,1.3,14.0,0.6,-1.1,65.0,2.6,0.41,2.4,44.0,1.8,-4.5,-63.0,-2.6,-2.6,-31.0,-1.2,-95.0,-3.8,-3.0,W
-2.0,0.0,-2.0,3.9,-217.0,-3.0,-0.1,0.3,-80.0,-213.0,1.3,-12.0,-45.0,3.5,-60.0,-162.0,0.1,0.2,0.9,2.5,3.9,1.8,-5.8,0.0,-232.0,-3.2,-2.3,-225.0,-6.1,-1.8,-59.0,-1.5,-2.9,-166.0,-4.6,9.0,0.6,1.8,-30.0,-0.1,0.08,2.7,30.0,1.6,-0.5,-46.0,-0.9,-3.1,-60.0,-2.1,-30.0,0.3,6.0,W
0.0,-3.0,3.0,-12.0,41.0,1.7,-4.9,-5.1,-43.0,-13.0,-2.6,41.0,21.0,4.9,6.0,41.0,-2.3,-2.4,-1.0,1.9,-4.1,2.6,1.5,-0.05,-39.0,-1.6,-5.1,-76.0,-3.1,-7.3,-54.0,-2.2,-2.9,-22.0,-0.9,13.0,0.6,9.6,42.0,1.7,0.21,0.7,14.0,0.6,-1.4,-15.0,-0.6,-0.7,-9.0,-0.4,3.0,0.1,10.0,W
-2.0,2.0,-4.0,11.3,-77.0,2.2,0.7,5.4,-15.0,-74.0,1.4,19.0,24.0,0.3,22.0,26.0,3.1,2.5,2.5,3.7,-4.4,0.9,3.5,0.06,11.0,5.8,-3.2,-112.0,-1.9,-3.8,-47.0,-1.1,-2.7,-65.0,-0.8,17.0,0.9,10.3,59.0,3.2,0.4,-0.2,-12.0,0.0,-3.0,-65.0,-1.6,-3.9,-59.0,-2.0,22.0,2.2,10.0,L
0.0,0.0,0.0,0.0,69.0,2.8,0.7,2.0,32.0,54.0,0.6,32.0,50.0,-0.8,11.0,27.0,0.3,0.7,0.7,2.2,-0.8,0.5,0.3,0.02,107.0,4.3,-1.0,-25.0,-1.0,-1.2,3.0,0.1,-0.9,-28.0,-1.1,33.0,1.4,-2.3,3.0,0.2,0.05,1.0,21.0,0.9,-1.3,-8.0,-0.4,0.7,11.0,0.4,-43.0,-1.8,-2.0,L
0.0,-12.0,12.0,-48.0,-58.0,-2.4,-8.6,-19.1,-132.0,-108.0,-6.5,-64.0,-69.0,-3.0,-45.0,-76.0,-4.7,-7.8,-7.3,-2.1,1.3,1.1,-2.5,-0.19,-373.0,-14.9,-3.8,-60.0,-2.4,-4.2,-28.0,-1.1,-3.4,-32.0,-1.3,-14.0,-0.6,1.1,-65.0,-2.6,-0.41,-2.4,-44.0,-1.8,4.5,63.0,2.6,2.6,31.0,1.2,95.0,3.8,3.0,L
2.0,0.0,2.0,-3.9,217.0,3.0,0.1,-0.3,80.0,213.0,-1.3,12.0,45.0,-3.5,60.0,162.0,-0.1,-0.2,-0.9,-2.5,-3.9,-1.8,5.8,0.0,232.0,3.2,2.3,225.0,6.1,1.8,59.0,1.5,2.9,166.0,4.6,-9.0,-0.6,-1.8,30.0,0.1,-0.08,-2.7,-30.0,-1.6,0.5,46.0,0.9,3.1,60.0,2.1,30.0,-0.3,-6.0,L
0.0,3.0,-3.0,12.0,-41.0,-1.7,4.9,5.1,43.0,13.0,2.6,-41.0,-21.0,-4.9,-6.0,-41.0,2.3,2.4,1.0,-1.9,4.1,-2.6,-1.5,0.05,39.0,1.6,5.1,76.0,3.1,7.3,54.0,2.2,2.9,22.0,0.9,-13.0,-0.6,-9.6,-42.0,-1.7,-0.21,-0.7,-14.0,-0.6,1.4,15.0,0.6,0.7,9.0,0.4,-3.0,-0.1,-10.0,L
2.0,-1.0,3.0,-7.6,199.0,2.6,0.7,-1.3,54.0,160.0,-1.3,37.0,87.0,-4.6,45.0,87.0,2.6,-0.5,-1.0,1.8,-4.3,-0.2,4.5,-0.01,190.0,2.0,2.1,142.0,2.9,4.8,85.0,2.5,-0.7,57.0,0.5,37.0,1.3,-4.5,0.0,-1.0,-0.26,1.6,45.0,1.3,2.6,84.0,2.2,3.8,56.0,1.9,69.0,0.9,-3.0,W
2.0,8.0,-6.0,25.8,314.0,9.6,4.9,9.4,199.0,309.0,3.5,90.0,114.0,1.1,29.0,38.0,3.4,3.3,3.0,-0.1,3.0,-0.9,-2.1,0.09,517.0,14.1,2.1,182.0,4.4,2.0,55.0,1.4,2.2,127.0,3.1,16.0,0.5,3.4,138.0,4.2,0.49,5.6,133.0,4.6,-3.0,-1.0,-0.9,2.4,46.0,1.5,-62.0,-3.9,-10.0,W
2.0,-5.0,7.0,-22.4,257.0,4.7,-3.6,-3.8,59.0,183.0,-1.7,18.0,52.0,-3.6,67.0,205.0,-1.5,-0.2,-0.8,-1.1,-6.4,-1.3,7.7,-0.04,203.0,2.5,-4.0,-6.0,-2.5,-5.4,-7.0,-0.9,-2.7,1.0,-1.6,10.0,0.3,-5.8,-6.0,-1.2,-0.17,-0.8,6.0,-0.1,-0.2,43.0,0.7,1.2,26.0,0.8,-1.0,-1.7,-2.0,L
-3.0,-5.0,2.0,-12.3,-302.0,-3.9,-2.1,0.7,-143.0,-262.0,-1.5,-7.0,-99.0,11.0,-17.0,-60.0,1.1,-1.0,0.9,0.0,-4.3,2.9,1.4,0.01,-310.0,-3.7,-1.5,-301.0,-7.4,-1.1,-70.0,-1.5,-1.8,-231.0,-5.9,-40.0,-1.3,-6.1,-125.0,-3.1,-0.12,0.0,-25.0,-0.4,-0.8,-71.0,-1.3,-7.7,-137.0,-4.7,1.0,2.4,8.0,L
3.0,7.0,-4.0,19.4,233.0,1.4,1.2,-0.4,58.0,95.0,1.1,147.0,247.0,-4.6,-21.0,-31.0,-2.5,-0.2,0.2,15.0,1.5,4.9,-6.4,0.0,242.0,1.3,0.2,221.0,4.5,2.2,56.0,1.0,-1.8,165.0,3.5,33.0,1.0,4.1,59.0,0.7,-0.1,-0.7,6.0,-0.3,2.1,82.0,1.7,3.8,69.0,2.3,-8.0,-2.6,-3.0,W
1.0,-4.0,5.0,-17.4,138.0,2.8,-1.7,-6.8,8.0,131.0,-3.6,6.0,55.0,-6.2,6.0,73.0,-4.4,-4.0,-4.3,0.4,-0.7,0.0,0.7,-0.07,28.0,-1.5,1.0,103.0,2.8,-0.4,45.0,1.4,2.4,58.0,1.4,45.0,1.7,-8.4,-47.0,-2.3,-0.25,-1.4,-14.0,-0.7,0.2,29.0,0.6,0.5,11.0,0.3,-28.0,-1.9,-8.0,W
-2.0,5.0,-7.0,22.4,-224.0,-3.5,1.8,7.5,-33.0,-159.0,2.7,-67.0,-131.0,4.6,31.0,11.0,6.8,4.5,4.1,-4.9,-4.0,-2.5,6.5,0.08,-102.0,1.3,0.1,-125.0,-2.3,0.0,-50.0,-1.2,0.1,-75.0,-1.1,-29.0,-1.0,6.9,26.0,1.9,0.28,-0.9,-35.0,-0.9,-1.2,-63.0,-1.4,-5.3,-85.0,-3.0,13.0,2.1,6.0,W
2.0,0.0,2.0,-3.9,196.0,5.1,-1.4,-3.1,57.0,169.0,-1.4,21.0,46.0,-2.3,19.0,67.0,-1.2,-1.5,-1.7,-1.2,-0.3,-0.6,0.9,-0.03,154.0,0.6,1.3,64.0,0.1,-3.0,16.0,-0.1,5.6,48.0,0.1,33.0,1.1,-11.3,-43.0,-2.5,-0.21,1.6,45.0,1.3,-0.8,21.0,-0.1,0.2,7.0,0.1,-32.0,-2.8,-12.0,W
0.0,1.0,-1.0,4.0,-18.0,-0.7,-0.5,6.7,-12.0,-76.0,1.9,70.0,88.0,1.0,41.0,94.0,1.3,3.8,4.2,9.5,-8.4,2.8,5.6,0.07,87.0,3.5,-4.7,-113.0,-4.5,-5.6,-54.0,-2.2,-3.9,-59.0,-2.3,24.0,1.0,-7.5,-51.0,-2.0,-0.02,-0.3,-7.0,-0.2,-2.3,-39.0,-1.6,2.0,26.0,1.0,-17.0,-0.7,-7.0,W
2.0,-2.0,4.0,-11.3,146.0,0.6,0.0,-3.4,47.0,128.0,-0.8,13.0,26.0,-1.1,-11.0,1.0,-2.8,-1.8,-1.8,-1.5,3.6,-0.4,-3.2,-0.04,96.0,-1.5,2.2,87.0,0.9,2.6,50.0,1.2,1.8,37.0,-0.3,16.0,0.5,-12.6,-56.0,-3.0,-0.35,1.2,33.0,0.9,1.7,57.0,1.2,4.6,70.0,2.4,-65.0,-4.0,-12.0,W
0.0,-12.0,12.0,-48.0,11.0,0.4,-7.9,-17.1,-100.0,-54.0,-5.9,-32.0,-19.0,-3.8,-34.0,-49.0,-4.4,-7.1,-6.6,0.1,0.5,1.6,-2.2,-0.17,-266.0,-10.6,-4.8,-85.0,-3.4,-5.4,-25.0,-1.0,-4.3,-60.0,-2.4,19.0,0.8,-1.2,-62.0,-2.4,-0.36,-1.4,-23.0,-0.9,3.2,55.0,2.2,3.3,42.0,1.6,52.0,2.0,1.0,L
0.0,0.0,0.0,0.0,-69.0,-2.8,-0.7,-2.0,-32.0,-54.0,-0.6,-32.0,-50.0,0.8,-11.0,-27.0,-0.3,-0.7,-0.7,-2.2,0.8,-0.5,-0.3,-0.02,-107.0,-4.3,1.0,25.0,1.0,1.2,-3.0,-0.1,0.9,28.0,1.1,-33.0,-1.4,2.3,-3.0,-0.2,-0.05,-1.0,-21.0,-0.9,1.3,8.0,0.4,-0.7,-11.0,-0.4,43.0,1.8,2.0,L
-2.0,0.0,-2.0,3.9,-286.0,-5.8,-0.8,-1.7,-112.0,-267.0,0.7,-44.0,-95.0,4.3,-71.0,-189.0,-0.2,-0.5,0.2,0.3,4.7,1.3,-6.1,-0.02,-339.0,-7.5,-1.3,-200.0,-5.1,-0.6,-62.0,-1.6,-2.0,-138.0,-3.5,-24.0,-0.8,4.1,-33.0,-0.3,0.03,1.7,9.0,0.7,0.8,-38.0,-0.5,-3.8,-71.0,-2.5,13.0,2.1,8.0,W
1.0,-1.0,2.0,-5.8,172.0,6.9,2.0,0.2,75.0,165.0,0.0,24.0,83.0,-6.3,14.0,85.0,-3.6,-0.3,-1.1,1.4,1.2,-0.8,-0.3,0.0,188.0,4.6,-0.6,17.0,-0.5,1.3,52.0,1.7,-2.5,-35.0,-2.2,23.0,0.8,-7.9,-12.0,-0.9,-0.08,4.2,89.0,3.3,-1.1,12.0,0.0,2.1,31.0,1.1,-6.0,-1.1,-15.0,W
0.0,3.0,-3.0,12.0,28.0,1.1,5.6,7.1,75.0,67.0,3.2,-9.0,29.0,-5.7,5.0,-14.0,2.6,3.1,1.7,0.3,3.3,-2.1,-1.2,0.07,146.0,5.9,4.1,51.0,2.1,6.1,57.0,2.3,2.0,-6.0,-0.2,20.0,0.8,-11.9,-39.0,-1.5,-0.16,0.3,7.0,0.3,0.1,7.0,0.2,1.4,20.0,0.8,-46.0,-1.9,-12.0,W
0.0,3.0,-3.0,12.0,-19.0,-0.8,-2.4,-1.5,4.0,-7.0,0.5,-57.0,-95.0,2.1,4.0,22.0,-1.1,0.8,0.4,-7.0,1.4,-2.7,1.3,-0.01,-45.0,-1.8,-3.2,-70.0,-2.8,-5.7,-61.0,-2.4,-0.7,-9.0,-0.4,-41.0,-1.7,7.4,47.0,1.8,0.24,-3.0,-49.0,-2.0,-1.3,-26.0,-1.0,-2.0,-29.0,-1.1,78.0,3.2,5.0,W
1.0,-2.0,3.0,-10.5,40.0,-1.0,-0.3,-4.6,36.0,127.0,-1.9,-82.0,-113.0,0.1,-19.0,-30.0,-1.8,-3.3,-3.8,-13.6,7.2,-4.3,-2.9,-0.04,-29.0,-4.1,-0.8,-44.0,-3.2,0.8,23.0,0.6,-2.3,-67.0,-3.8,6.0,0.1,0.8,25.0,0.4,0.1,2.2,39.0,1.4,-0.7,-5.0,-0.7,-4.1,-60.0,-2.5,99.0,3.3,14.0,W
-2.0,2.0,-4.0,11.3,-146.0,-0.6,0.0,3.4,-47.0,-128.0,0.8,-13.0,-26.0,1.1,11.0,-1.0,2.8,1.8,1.8,1.5,-3.6,0.4,3.2,0.04,-96.0,1.5,-2.2,-87.0,-0.9,-2.6,-50.0,-1.2,-1.8,-37.0,0.3,-16.0,-0.5,12.6,56.0,3.0,0.35,-1.2,-33.0,-0.9,-1.7,-57.0,-1.2,-4.6,-70.0,-2.4,65.0,4.0,12.0,W
0.0,12.0,-12.0,48.0,-11.0,-0.4,7.9,17.1,100.0,54.0,5.9,32.0,19.0,3.8,34.0,49.0,4.4,7.1,6.6,-0.1,-0.5,-1.6,2.2,0.17,266.0,10.6,4.8,85.0,3.4,5.4,25.0,1.0,4.3,60.0,2.4,-19.0,-0.8,1.2,62.0,2.4,0.36,1.4,23.0,0.9,-3.2,-55.0,-2.2,-3.3,-42.0,-1.6,-52.0,-2.0,-1.0,W
2.0,0.0,2.0,-3.9,286.0,5.8,0.8,1.7,112.0,267.0,-0.7,44.0,95.0,-4.3,71.0,189.0,0.2,0.5,-0.2,-0.3,-4.7,-1.3,6.1,0.02,339.0,7.5,1.3,200.0,5.1,0.6,62.0,1.6,2.0,138.0,3.5,24.0,0.8,-4.1,33.0,0.3,-0.03,-1.7,-9.0,-0.7,-0.8,38.0,0.5,3.8,71.0,2.5,-13.0,-2.1,-8.0,W
0.0,0.0,0.0,0.0,69.0,2.8,0.7,2.0,32.0,54.0,0.6,32.0,50.0,-0.8,11.0,27.0,0.3,0.7,0.7,2.2,-0.8,0.5,0.3,0.02,107.0,4.3,-1.0,-25.0,-1.0,-1.2,3.0,0.1,-0.9,-28.0,-1.1,33.0,1.4,-2.3,3.0,0.2,0.05,1.0,21.0,0.9,-1.3,-8.0,-0.4,0.7,11.0,0.4,-43.0,-1.8,-2.0,L
-1.0,1.0,-2.0,5.8,-172.0,-6.9,-2.0,-0.2,-75.0,-165.0,0.0,-24.0,-83.0,6.3,-14.0,-85.0,3.6,0.3,1.1,-1.4,-1.2,0.8,0.3,0.0,-188.0,-4.6,0.6,-17.0,0.5,-1.3,-52.0,-1.7,2.5,35.0,2.2,-23.0,-0.8,7.9,12.0,0.9,0.08,-4.2,-89.0,-3.3,1.1,-12.0,0.0,-2.1,-31.0,-1.1,6.0,1.1,15.0,W
0.0,-3.0,3.0,-12.0,-28.0,-1.1,-5.6,-7.1,-75.0,-67.0,-3.2,9.0,-29.0,5.7,-5.0,14.0,-2.6,-3.1,-1.7,-0.3,-3.3,2.1,1.2,-0.07,-146.0,-5.9,-4.1,-51.0,-2.1,-6.1,-57.0,-2.3,-2.0,6.0,0.2,-20.0,-0.8,11.9,39.0,1.5,0.16,-0.3,-7.0,-0.3,-0.1,-7.0,-0.2,-1.4,-20.0,-0.8,46.0,1.9,12.0,W
-1.0,2.0,-3.0,10.5,-40.0,1.0,0.3,4.6,-36.0,-127.0,1.9,82.0,113.0,-0.1,19.0,30.0,1.8,3.3,3.8,13.6,-7.2,4.3,2.9,0.04,29.0,4.1,0.8,44.0,3.2,-0.8,-23.0,-0.6,2.3,67.0,3.8,-6.0,-0.1,-0.8,-25.0,-0.4,-0.1,-2.2,-39.0,-1.4,0.7,5.0,0.7,4.1,60.0,2.5,-99.0,-3.3,-14.0,W
0.0,-3.0,3.0,-12.0,19.0,0.8,2.4,1.5,-4.0,7.0,-0.5,57.0,95.0,-2.1,-4.0,-22.0,1.1,-0.8,-0.4,7.0,-1.4,2.7,-1.3,0.01,45.0,1.8,3.2,70.0,2.8,5.7,61.0,2.4,0.7,9.0,0.4,41.0,1.7,-7.4,-47.0,-1.8,-0.24,3.0,49.0,2.0,1.3,26.0,1.0,2.0,29.0,1.1,-78.0,-3.2,-5.0,W
3.0,14.0,-11.0,49.6,148.0,-1.6,10.9,21.2,195.0,262.0,5.9,39.0,26.0,4.2,79.0,122.0,8.2,7.7,6.8,-4.8,-2.0,-3.9,5.9,0.21,508.0,11.9,9.0,306.0,7.9,10.0,104.0,2.9,8.0,202.0,5.1,-24.0,-1.2,11.7,188.0,5.5,0.7,-1.7,-20.0,-1.2,-3.7,-35.0,-2.8,0.4,25.0,0.6,-83.0,-5.4,-12.0,W
2.0,17.0,-15.0,62.7,216.0,3.2,11.3,19.9,224.0,325.0,5.9,75.0,116.0,-0.9,38.0,81.0,2.6,6.2,5.1,-0.4,3.6,-2.6,-1.0,0.2,561.0,16.5,7.1,295.0,8.9,8.0,98.0,3.0,6.2,197.0,5.8,10.0,0.2,3.3,146.0,4.6,0.72,1.4,42.0,1.2,-6.2,-68.0,-3.6,1.3,39.0,1.2,-109.0,-5.7,-9.0,W
-2.0,-7.0,5.0,-25.6,-213.0,-3.1,-6.1,-9.6,-133.0,-213.0,-3.2,-99.0,-150.0,0.8,-3.0,-38.0,2.4,-2.6,-2.5,-4.8,-3.5,-0.9,4.3,-0.09,-368.0,-9.3,-4.7,-210.0,-5.7,-5.4,-75.0,-2.2,-4.2,-135.0,-3.5,-10.0,-0.2,5.7,-36.0,-0.5,-0.08,-2.3,-58.0,-1.8,2.0,-8.0,0.8,-2.0,-43.0,-1.4,65.0,4.1,7.0,L
3.0,14.0,-11.0,49.6,325.0,4.7,10.0,20.0,235.0,367.0,5.4,153.0,181.0,4.2,59.0,86.0,7.0,6.2,6.2,2.6,-0.5,-0.1,0.7,0.2,682.0,18.1,6.7,309.0,8.0,8.6,113.0,3.2,4.8,196.0,4.9,7.0,0.0,3.2,152.0,4.2,0.5,1.8,59.0,1.6,-4.4,-17.0,-2.1,1.3,40.0,1.1,-20.0,-3.2,-4.0,W
4.0,13.0,-9.0,44.3,407.0,5.1,9.1,17.9,221.0,349.0,5.0,279.0,306.0,8.5,8.0,-20.0,4.3,4.3,6.2,10.9,1.7,5.2,-6.9,0.18,729.0,17.1,6.6,324.0,7.3,9.7,122.0,3.1,3.5,202.0,4.2,4.0,-0.2,-0.1,120.0,2.6,0.27,3.3,96.0,2.7,-3.1,24.0,-1.1,-1.6,-1.0,-0.4,3.0,-3.1,-7.0,W
-2.0,-16.0,14.0,-59.0,-192.0,-2.3,-11.3,-16.4,-179.0,-302.0,-3.7,-81.0,-156.0,4.3,-32.0,-115.0,1.2,-3.8,-2.8,-2.7,-2.3,1.3,0.8,-0.16,-471.0,-13.1,-6.7,-374.0,-11.8,-10.3,-141.0,-4.6,-3.1,-233.0,-7.2,-23.0,-0.6,2.7,-79.0,-2.1,-0.4,-0.7,-26.0,-0.6,4.9,49.0,2.9,-4.4,-99.0,-3.5,167.0,7.9,17.0,L
1.0,22.0,-21.0,84.5,69.0,0.2,13.3,19.3,130.0,203.0,3.3,113.0,206.0,-4.4,16.0,16.0,2.9,3.2,2.7,8.9,1.1,1.4,-2.4,0.19,389.0,12.7,9.0,306.0,10.7,13.4,151.0,5.5,4.7,155.0,5.2,26.0,0.9,-13.7,-16.0,-1.1,0.18,4.4,79.0,2.9,-5.7,-82.0,-3.7,4.0,66.0,2.5,-166.0,-7.2,-11.0,W
5.0,15.0,-10.0,49.3,282.0,0.8,8.0,15.7,190.0,291.0,4.7,103.0,151.0,-0.3,69.0,135.0,5.1,6.1,5.4,2.7,-2.6,-1.1,3.7,0.16,553.0,8.7,5.4,302.0,5.4,6.7,93.0,1.8,4.2,209.0,3.6,34.0,0.7,-7.1,54.0,-0.1,0.13,2.0,59.0,1.2,-2.7,8.0,-2.1,1.0,38.0,0.8,-39.0,-5.2,-13.0,W
0.0,15.0,-15.0,60.0,17.0,0.7,13.5,24.2,175.0,121.0,9.1,23.0,48.0,-1.9,39.0,35.0,7.0,10.2,8.3,0.2,2.8,-3.7,1.0,0.24,412.0,16.5,8.9,136.0,5.5,11.5,82.0,3.3,6.3,54.0,2.2,1.0,0.0,-10.7,23.0,0.9,0.2,1.7,30.0,1.2,-3.1,-48.0,-2.0,-1.9,-22.0,-0.8,-98.0,-3.9,-13.0,W
0.0,-12.0,12.0,-48.0,11.0,0.4,-7.9,-17.1,-100.0,-54.0,-5.9,-32.0,-19.0,-3.8,-34.0,-49.0,-4.4,-7.1,-6.6,0.1,0.5,1.6,-2.2,-0.17,-266.0,-10.6,-4.8,-85.0,-3.4,-5.4,-25.0,-1.0,-4.3,-60.0,-2.4,19.0,0.8,-1.2,-62.0,-2.4,-0.36,-1.4,-23.0,-0.9,3.2,55.0,2.2,3.3,42.0,1.6,52.0,2.0,1.0,L
-2.0,-10.0,8.0,-36.7,-135.0,-0.2,-7.9,-13.7,-147.0,-182.0,-5.1,-45.0,-45.0,-2.7,-23.0,-50.0,-1.6,-5.3,-4.8,1.6,-3.1,2.0,1.0,-0.13,-362.0,-9.1,-7.0,-172.0,-4.3,-8.0,-75.0,-2.2,-6.1,-97.0,-2.1,3.0,0.3,11.4,-6.0,0.6,-0.01,-2.6,-56.0,-1.8,1.5,-2.0,1.0,-1.3,-28.0,-0.8,117.0,6.0,13.0,L
-1.0,14.0,-15.0,58.5,-51.0,0.6,8.2,21.7,64.0,-73.0,7.8,114.0,132.0,3.7,53.0,79.0,6.2,10.4,10.4,13.5,-7.7,2.7,5.1,0.21,295.0,14.7,5.6,129.0,6.6,4.6,2.0,0.4,6.6,127.0,6.2,-25.0,-0.9,0.4,37.0,2.0,0.26,-0.8,-16.0,-0.5,-2.5,-50.0,-1.5,0.8,18.0,0.9,-151.0,-5.3,-15.0,W
2.0,12.0,-10.0,44.1,275.0,5.4,8.7,18.8,212.0,321.0,5.2,76.0,114.0,-0.5,105.0,238.0,4.6,7.6,6.4,-0.4,-5.2,-2.9,8.3,0.19,605.0,18.1,6.1,285.0,8.5,6.0,87.0,2.6,6.3,198.0,5.9,5.0,0.0,-2.9,95.0,2.7,0.33,-0.3,14.0,0.2,-4.0,-17.0,-1.7,0.5,29.0,0.9,-65.0,-4.1,-9.0,W
