coastal-carolina,31,19,12,61.3,2167.0,69.9,53.1,104.2,788,1815,43.4,485,697,69.6,196,586,33.4,48.8,52.6,38.4,52.5,21.5,26.1,1.04,2257,72.8,53.0,1224,39.5,35.9,411,13.3,70.1,813,26.2,120,3.9,42.0,331,10.7,0.75,9.4,204,6.6,20.4,442,14.3,4.6,82,2.6,613,19.8,17
colgate,31,13,18,41.9,1979.0,63.8,50.8,109.0,785,1622,48.4,328,459,71.5,260,657,39.6,56.4,58.6,28.3,48.7,15.2,36.1,1.09,2158,69.6,47.9,954,30.8,23.9,220,7.1,71.8,734,23.7,86,2.8,56.1,440,14.2,1.24,7.2,143,4.6,17.9,355,11.5,4.2,70,2.3,530,17.1,5
college-of-charleston,31,14,17,45.2,1958.0,63.2,51.7,99.9,686,1657,41.4,382,583,65.5,203,590,34.4,47.5,50.6,35.2,49.4,19.5,31.1,1.0,1957,63.1,53.8,1176,37.9,35.2,379,12.2,72.3,797,25.7,118,3.8,45.6,313,10.1,0.78,7.4,145,4.7,20.5,402,13.0,8.0,131,4.2,575,18.5,24
colorado,30,21,9,70.0,2063.0,68.8,52.7,105.8,713,1614,44.2,598,825,72.5,159,498,31.9,49.1,54.4,51.1,50.8,27.4,21.9,1.06,2183,72.8,54.5,1130,37.7,34.6,350,11.7,74.3,780,26.0,52,1.7,50.6,361,12.0,0.9,9.4,193,6.4,19.5,402,13.4,6.3,107,3.6,509,17.0,7
colorado-state,30,16,14,53.3,1970.0,65.7,56.3,111.8,723,1679,43.1,598,826,72.4,159,483,32.9,47.8,53.2,49.2,51.2,27.1,21.7,1.12,2203,73.4,54.0,1127,37.6,34.8,378,12.6,73.2,749,25.0,102,3.4,53.4,386,12.9,1.4,7.7,152,5.1,14.0,275,9.2,5.7,93,3.1,546,18.2,27
columbia,30,19,11,63.3,1901.0,63.4,49.4,108.0,653,1462,44.7,507,657,77.2,240,627,38.3,52.9,57.9,44.9,40.2,24.7,35.1,1.08,2053,68.4,51.3,992,33.1,28.5,253,8.4,74.0,739,24.6,92,3.1,54.7,357,11.9,0.96,8.0,153,5.1,19.6,373,12.4,5.8,89,3.0,561,18.7,8
connecticut,30,24,6,80.0,1994.0,66.5,52.7,110.5,745,1653,45.1,496,647,76.7,218,554,39.4,51.7,56.2,39.1,47.8,22.5,29.7,1.11,2204,73.5,49.0,1058,35.3,30.9,302,10.1,67.1,756,25.2,122,4.1,51.1,381,12.7,1.15,11.1,221,7.4,16.6,332,11.1,10.8,184,6.1,540,18.0,10
coppin-state,29,10,19,34.5,1983.0,68.4,49.1,101.3,653,1677,38.9,490,662,74.0,213,662,32.2,45.3,50.4,39.5,43.8,24.4,31.8,1.01,2009,69.3,47.2,970,33.4,30.5,338,11.7,63.8,632,21.8,101,3.5,51.5,336,11.6,0.99,8.7,173,6.0,17.1,340,11.7,3.7,61,2.1,492,17.0,8
cornell,27,2,25,7.4,1778.0,65.9,49.0,97.3,631,1532,41.2,285,428,66.6,183,579,31.6,47.2,49.8,27.9,51.8,16.5,31.7,0.97,1730,64.1,48.3,853,31.6,28.4,280,10.4,68.1,573,21.2,83,3.1,45.8,289,10.7,0.88,6.2,110,4.1,18.4,327,12.1,5.0,73,2.7,563,20.9,14
creighton,29,23,6,79.3,1916.0,66.1,54.8,120.5,794,1616,49.1,422,559,75.5,299,715,41.8,58.4,61.4,34.6,42.9,18.3,38.8,1.21,2309,79.6,50.5,1010,34.8,28.1,251,8.7,72.8,759,26.2,85,2.9,65.2,518,17.9,1.79,6.5,124,4.3,15.1,290,10.0,2.6,43,1.5,513,17.7,6
dartmouth,27,11,16,40.7,1746.0,64.7,52.8,105.2,652,1469,44.4,365,536,68.1,167,439,38.0,50.1,53.3,36.5,52.8,19.9,27.3,1.05,1836,68.0,53.2,903,33.4,32.5,295,10.9,73.8,608,22.5,54,2.0,52.3,341,12.6,1.05,9.0,158,5.9,18.6,325,12.0,6.4,84,3.1,536,19.9,5
davidson,30,19,11,63.3,2070.0,69.0,53.8,113.0,815,1701,47.9,461,652,70.7,249,651,38.2,55.2,58.2,38.3,48.4,19.7,31.9,1.13,2340,78.0,50.6,993,33.1,28.9,289,9.6,72.3,704,23.5,84,2.8,50.4,411,13.7,1.17,7.8,161,5.4,17.0,351,11.7,3.2,52,1.7,603,20.1,19
dayton,30,21,9,70.0,1993.0,66.4,55.9,110.8,771,1663,46.4,472,687,68.7,194,520,37.3,52.2,55.5,41.3,52.3,21.4,26.4,1.11,2208,73.6,53.5,1059,35.3,36.1,364,12.1,70.8,695,23.2,103,3.4,51.1,394,13.1,1.07,8.8,176,5.9,18.5,369,12.3,5.3,83,2.8,606,20.2,6
